"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36180,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36181,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36182,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36183,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.docx4j.org.apache.xalan.lib.sql.JNDIConnectionPool.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36184,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36185,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.datasources.SharedPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36186,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.datasources.PerUserPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36187,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.datasources.SharedPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36188,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to com.newrelic.agent.deps.ch.qos.logback.core.db.JNDIConnectionSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36189,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to com.newrelic.agent.deps.ch.qos.logback.core.db.DriverManagerConnectionSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-36518,CWE-787 Out-of-bounds Write,jackson-databind before 2.13.0 allows a Java StackOverflow exception and denial of service via a large depth of nested objects.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-8840,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.0.0 through 2.9.10.2 lacks certain xbean-reflect/JNDI blocking, as demonstrated by org.apache.xbean.propertyeditor.JndiConverter.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-9546,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.hadoop.shaded.com.zaxxer.hikari.HikariConfig (aka shaded hikari-config).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-9547,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.ibatis.sqlmap.engine.transaction.jta.JtaTransactionConfig (aka ibatis-sqlmap).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2020-9548,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to br.com.anteros.dbcp.AnterosDBCPConfig (aka anteros-core).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2021-20190,CWE-502 Deserialization of Untrusted Data,A flaw was found in jackson-databind before 2.9.10.7. FasterXML mishandles the interaction between serialization gadgets and typing. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.,NVD,HIGH,8.3,/AV:N/AC:M/Au:N/C:P/I:P/A:C,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2022-42003,CWE-502 Deserialization of Untrusted Data,"In FasterXML jackson-databind before 2.14.0-rc1, resource exhaustion can occur because of a lack of a check in primitive value deserializers to avoid deep wrapper array nesting, when the UNWRAP_SINGLE_VALUE_ARRAYS feature is enabled. Additional fix version in 2.13.4.1 and 2.12.17.1",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",datatable-dependencies-1.1.14.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.9),/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/datatable-dependencies-1.1.14.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",5d9a066c8ee9343cf9b64c3c22fec41a,4d5671aad3f615e2ace4989d87c3e4f5291ebc14,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9,"cpe:2.3:a:fasterxml:jackson-databind:2.9.9:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.9:*:*:*:*:*:*:*",CVE-2022-42004,CWE-502 Deserialization of Untrusted Data,"In FasterXML jackson-databind before 2.13.4, resource exhaustion can occur because of a lack of a check in BeanDeserializer._deserializeFromArray to prevent use of deeply nested arrays. An application is vulnerable only with certain customized choices for deserialization.",NVD,"","","",HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,15
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",etcd-java-0.0.16.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/etcd-java-0.0.16.jar,etcd3 java client and utilities,"The Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",7adfe929fad78f01b03fb81074224838,39369581d15a57aa9a9bed66127878f0a21c54ac,pkg:maven/com.ibm.etcd/etcd-java@0.0.16,cpe:2.3:a:etcd:etcd:0.0.16:*:*:*:*:*:*:*,CVE-2020-15106,NVD-CWE-Other,"In etcd before versions 3.3.23 and 3.4.10, a large slice causes panic in decodeRecord method. The size of a record is stored in the length field of a WAL file and no additional validation is done on this data. Therefore, it is possible to forge an extremely large frame size that can unintentionally panic at the expense of any RAFT participant trying to decode the WAL.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,23
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",etcd-java-0.0.16.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/etcd-java-0.0.16.jar,etcd3 java client and utilities,"The Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",7adfe929fad78f01b03fb81074224838,39369581d15a57aa9a9bed66127878f0a21c54ac,pkg:maven/com.ibm.etcd/etcd-java@0.0.16,cpe:2.3:a:etcd:etcd:0.0.16:*:*:*:*:*:*:*,CVE-2020-15112,CWE-129 Improper Validation of Array Index,"In etcd before versions 3.3.23 and 3.4.10, it is possible to have an entry index greater then the number of entries in the ReadAll method in wal/wal.go. This could cause issues when WAL entries are being read during consensus as an arbitrary etcd consensus participant could go down from a runtime panic when reading the entry.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,23
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",etcd-java-0.0.16.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/etcd-java-0.0.16.jar,etcd3 java client and utilities,"The Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",7adfe929fad78f01b03fb81074224838,39369581d15a57aa9a9bed66127878f0a21c54ac,pkg:maven/com.ibm.etcd/etcd-java@0.0.16,cpe:2.3:a:etcd:etcd:0.0.16:*:*:*:*:*:*:*,CVE-2020-15113,CWE-281 Improper Preservation of Permissions,"In etcd before versions 3.3.23 and 3.4.10, certain directory paths are created (etcd data directory and the directory path when provided to automatically generate self-signed certificates for TLS connections with clients) with restricted access permissions (700) by using the os.MkdirAll. This function does not perform any permission checks when a given directory path exists already. A possible workaround is to ensure the directories have the desired permission (700).",NVD,LOW,3.6,/AV:L/AC:L/Au:N/C:P/I:P/A:N,HIGH,7.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,HIGH,23
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",fluent-hc-4.5.2.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/fluent-hc-4.5.2.jar,Apache HttpComponents Client fluent API,"",cf1dabb4e28eb4bef54a3dfd268a9e19,7bfdfa49de6d720ad3c8cedb6a5238eec564dfed,pkg:maven/org.apache.httpcomponents/fluent-hc@4.5.2,cpe:2.3:a:apache:httpclient:4.5.2:*:*:*:*:*:*:*,CVE-2020-13956,NVD-CWE-noinfo,Apache HttpClient versions prior to version 4.5.13 and 5.0.3 can misinterpret malformed authority component in request URIs passed to the library as java.net.URI object and pick the wrong target host for request execution.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2019-11065,NVD-CWE-noinfo,Gradle versions from 1.4 to 5.3.1 use an insecure HTTP URL to download dependencies when the built-in JavaScript or CoffeeScript Gradle plugins are used. Dependency artifacts could have been maliciously compromised by a MITM attack against the ajax.googleapis.com web site.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,"",8
